URL,ページ,コード,納付先,納付金額（法人税）,納付金額（地方法人税）,納付金額（合計）
\\Sv05121a\e\電子ファイル\メッセージボックス\TEST\el\109_有限会社 シラカワ_納付情報登録依頼_20220214 210452.pdf,2ページ,109,西条税務署,"159,500円","16,500円","176,000円"
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\545_ヌーヴェルモード 株式会社\545_ヌーヴェルモード 株式会社_内国法人の確定申告(青色)_20220224 163131.pdf,2ページ,545
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\545_ヌーヴェルモード 株式会社\545_ヌーヴェルモード 株式会社_消費税及び地方消費税申告(一般・法人)_20220224 172911.pdf,2ページ,545
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\545_ヌーヴェルモード 株式会社\545_ヌーヴェルモード 株式会社_納付情報登録依頼_20220224 172911.pdf,2ページ,545
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\547_ソリッドアワー 株式会社\547_ソリッドアワー 株式会社_給与所得・退職所得等の所得税徴収高計算書(一般)_20220228 135759.pdf,2ページ,547
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\560_株式会社 ＮＥＷＳ\560_株式会社 ＮＥＷＳ_内国法人の確定申告(青色)_20220228 183311.pdf,2ページ,560
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\576_有限会社 エム・サプライ\576_有限会社 エム・サプライ_内国法人の確定申告(青色)_20220224 193742.pdf,2ページ,576
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\576_有限会社 エム・サプライ\576_有限会社 エム・サプライ_消費税及び地方消費税申告(簡易課税・法人)_20220224 193815.pdf,2ページ,576
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\578_株式会社 スカイ産業\578_株式会社 スカイ産業_消費税及び地方消費税の中間申告について_20220201 131253.pdf,2ページ,578
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\584_株式会社 エデュコム\584_株式会社 エデュコム_消費税及び地方消費税の中間申告について_20220201 131220.pdf,2ページ,584
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\597_有限会社 新栄\597_有限会社 新栄_消費税及び地方消費税の中間申告について_20220201 131224.pdf,2ページ,597
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\602_株式会社 中本\602_株式会社 中本_内国法人の確定申告(青色)_20220228 160844.pdf,2ページ,602
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\602_株式会社 中本\602_株式会社 中本_消費税及び地方消費税申告(一般・法人)_20220228 164840.pdf,2ページ,602
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\602_株式会社 中本\602_株式会社 中本_納付情報登録依頼_20220228 164840.pdf,2ページ,602
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\60_有限会社 ファイン\60_有限会社 ファイン_消費税及び地方消費税の中間申告について_20220201 131331.pdf,2ページ,60
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\612_株式会社 環境開発ホールディングス\612_株式会社 環境開発ホールディングス_給与所得・退職所得等の所得税徴収高計算書(一般)_20220201 101907.pdf,2ページ,612
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\624_医療法人 よつば会\624_医療法人 よつば会_内国法人の確定申告(青色)_20220223 111813.pdf,2ページ,624
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\629_株式会社 イーコム\629_株式会社 イーコム_内国法人の確定申告(青色)_20220228 153901.pdf,2ページ,629
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\65_有限会社 野武士\65_有限会社 野武士_消費税及び地方消費税の中間申告について_20220201 131310.pdf,2ページ,65
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\661_有限会社 アーム\661_有限会社 アーム_消費税及び地方消費税の中間申告について_20220201 131315.pdf,2ページ,661
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\665_有限会社 司建設工業\665_有限会社 司建設工業_消費税及び地方消費税の中間申告について_20220201 131207.pdf,2ページ,665
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\671_株式会社 ワイ・エス・エス\671_株式会社 ワイ・エス・エス_消費税及び地方消費税の中間申告について_20220201 131257.pdf,2ページ,671
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\675_有限会社 江坂\675_有限会社 江坂_内国法人の確定申告(青色)_20220224 162324.pdf,2ページ,675
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\675_有限会社 江坂\675_有限会社 江坂_消費税及び地方消費税申告(簡易課税・法人)_20220224 172249.pdf,2ページ,675
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\675_有限会社 江坂\675_有限会社 江坂_納付情報登録依頼_20220224 172249.pdf,2ページ,675
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\67_有限会社 ファイン\67_有限会社 ファイン_消費税及び地方消費税の中間申告について_20220201 131255.pdf,2ページ,67
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\685_有限会社 サニーコーポレーション\685_有限会社 サニーコーポレーション_内国法人の確定申告(青色)_20220228 183546.pdf,2ページ,685
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\685_有限会社 サニーコーポレーション\685_有限会社 サニーコーポレーション_消費税及び地方消費税申告(一般・法人)_20220228 183608.pdf,2ページ,685
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\685_有限会社 サニーコーポレーション\685_有限会社 サニーコーポレーション_納付情報登録依頼_20220228 183608.pdf,2ページ,685
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\691_株式会社 小松塗装店\691_株式会社 小松塗装店_消費税及び地方消費税の中間申告について_20220201 131249.pdf,2ページ,691
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\696_株式会社 エル設計\696_株式会社 エル設計_消費税及び地方消費税の中間申告について_20220201 131110.pdf,2ページ,696
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\698_株式会社 ネクストアースコーポレーション\698_株式会社 ネクストアースコーポレーション_法人税及び地方法人税の確定申告について_20220215 113830.pdf,1ページ,698
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\698_株式会社 ネクストアースコーポレーション\698_株式会社 ネクストアースコーポレーション_消費税及び地方消費税の確定申告について_20220215 121442.pdf,1ページ,698
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\698_株式会社 ネクストアースコーポレーション\698_株式会社 ネクストアースコーポレーション_消費税及び地方消費税の確定申告について_20220215 121442.pdf,2ページ,698
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\712_中山法面工業 有限会社\712_中山法面工業 有限会社_消費税及び地方消費税の中間申告について_20220201 131234.pdf,2ページ,712
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\714_宗教法人 円応教 高陽教会\714_宗教法人 円応教 高陽教会_内国法人の確定申告(青色)_20220225 175354.pdf,2ページ,714
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\715_株式会社 康工業\715_株式会社 康工業_内国法人の確定申告(青色)_20220225 185244.pdf,2ページ,715
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\715_株式会社 康工業\715_株式会社 康工業_消費税及び地方消費税申告(一般・法人)_20220225 221705.pdf,2ページ,715
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\715_株式会社 康工業\715_株式会社 康工業_納付情報登録依頼_20220225 221705.pdf,2ページ,715
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\717_有限会社 大野屋クリーニングセンター\717_有限会社 大野屋クリーニングセンター_消費税及び地方消費税の中間申告について_20220201 131223.pdf,2ページ,717
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\721_株式会社 アースト\721_株式会社 アースト_内国法人の確定申告(青色)_20220225 185558.pdf,2ページ,721
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\721_株式会社 アースト\721_株式会社 アースト_消費税及び地方消費税申告(一般・法人)_20220225 222014.pdf,2ページ,721
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\721_株式会社 アースト\721_株式会社 アースト_納付情報登録依頼_20220225 222014.pdf,2ページ,721
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\722_株式会社 ＮＳ企画\722_株式会社 ＮＳ企画_内国法人の確定申告(青色)_20220225 162023.pdf,2ページ,722
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\724_株式会社 ＮＳコンサルタンツ\724_株式会社 ＮＳコンサルタンツ_内国法人の確定申告(青色)_20220225 164948.pdf,2ページ,724
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\724_株式会社 ＮＳコンサルタンツ\724_株式会社 ＮＳコンサルタンツ_消費税及び地方消費税申告(簡易課税・法人)_20220225 190220.pdf,2ページ,724
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\724_株式会社 ＮＳコンサルタンツ\724_株式会社 ＮＳコンサルタンツ_納付情報登録依頼_20220225 190220.pdf,2ページ,724
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\725_株式会社 総合美装\725_株式会社 総合美装_内国法人の確定申告(青色)_20220225 185733.pdf,2ページ,725
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\725_株式会社 総合美装\725_株式会社 総合美装_消費税及び地方消費税申告(一般・法人)_20220225 222151.pdf,2ページ,725
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\725_株式会社 総合美装\725_株式会社 総合美装_納付情報登録依頼_20220225 222151.pdf,2ページ,725
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\729_行政書士法人 アッパーリンク\729_行政書士法人 アッパーリンク_内国法人の確定申告(青色)_20220225 165118.pdf,2ページ,729
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\729_行政書士法人 アッパーリンク\729_行政書士法人 アッパーリンク_消費税及び地方消費税申告(一般・法人)_20220225 190355.pdf,2ページ,729
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\729_行政書士法人 アッパーリンク\729_行政書士法人 アッパーリンク_納付情報登録依頼_20220225 190355.pdf,2ページ,729
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\732_株式会社 フロンティア\732_株式会社 フロンティア_消費税及び地方消費税の中間申告について_20220201 131438.pdf,2ページ,732
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-2\eTAX\738_株式会社 久保アグリファーム\738_株式会社 久保アグリファーム_内国法人の確定申告(青色)_20220228 164654.pdf,2ページ,738
